unitprice,area,year,direction,decoration,bedroom,hall,lavatory,storey,totalstorey,elevator,property,far,parkinglot,greening,fee,admdist,secdist,subway,school,business,amenity
156723,446.5,4,1,4,5,3,5,中层,20,1,1,3.2,300,0.35,4.5,黄浦,124562.9333,FALSE,FALSE,TRUE,TRUE
85633,84.1,18,1,3,2,2,1,高层,20,1,1,2.9,80,0.25,2.5,黄浦,79929.83436,TRUE,TRUE,FALSE,FALSE
95463,89,15,1,3,2,2,1,低层,33,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,TRUE,TRUE,FALSE
95463,89,15,1,3,2,2,1,低层,33,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,FALSE,FALSE,FALSE
74617,75.1,28,1,3,2,2,1,高层,26,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,TRUE,TRUE,TRUE,TRUE
86131,90.6,18,1,3,2,2,1,高层,31,1,1,4.4,200,0.36,1.5,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
100946,317,7,1,4,4,2,3,中层,25,0,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,FALSE,FALSE,FALSE
86207,98.6,15,1,1,2,2,1,高层,29,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
106254,98.8,16,1,3,2,2,1,高层,28,1,1,2.3,200,0.3,2.5,黄浦,96753.4734,TRUE,TRUE,TRUE,TRUE
69048,84,17,1,3,1,2,1,中层,27,1,1,2.7,86,0.45,1.5,黄浦,79929.83436,TRUE,FALSE,FALSE,FALSE
80000,100,17,1,3,2,2,1,高层,18,1,1,1.6,123,0.28,1.44,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
94595,111,13,1,3,2,2,1,低层,32,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
217808,730,7,1,4,7,3,8,高层,28,1,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,FALSE,FALSE,FALSE
79035,98.7,14,1,3,2,2,1,高层,31,1,1,1.1,200,0.41,1.5,黄浦,75766.69159,TRUE,FALSE,TRUE,FALSE
97292,144,4,1,4,2,2,2,中层,35,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,FALSE,TRUE,FALSE
145740,446,6,1,4,5,3,5,高层,22,1,1,3.2,300,0.35,4.5,黄浦,124562.9333,FALSE,FALSE,TRUE,TRUE
79208,111.1,14,1,4,2,2,2,中层,23,1,1,2.5,73,0.35,0.6,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
67742,62,29,1,3,2,1,1,中层,6,0,1,3.3,200,0.32,1.35,黄浦,79929.83436,TRUE,FALSE,FALSE,FALSE
107587,98.1,5,1,4,2,1,1,中层,33,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
113919,144.8,3,0,3,2,2,2,中层,32,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,FALSE,TRUE,TRUE
87629,116.4,11,1,4,2,2,1,中层,34,1,1,3.8,1200,0.4,3.5,黄浦,82608.4712,TRUE,TRUE,TRUE,FALSE
123779,307,7,1,4,4,2,3,中层,24,0,1,3.1,400,0.4,7.7,黄浦,118474.7967,FALSE,TRUE,TRUE,FALSE
93836,146,5,1,3,3,2,2,高层,32,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,FALSE,FALSE,TRUE,FALSE
92958,177.5,16,1,3,3,2,2,低层,32,1,1,1.1,100,0.32,5,黄浦,79929.83436,TRUE,FALSE,FALSE,TRUE
71522,83.9,15,1,3,2,2,1,中层,31,1,1,2.6,100,0.32,1,黄浦,96753.4734,TRUE,TRUE,FALSE,FALSE
86538,104,7,1,4,2,2,1,中层,18,0,1,4.5,300,0.4,2,黄浦,75766.69159,TRUE,FALSE,FALSE,FALSE
117143,140,5,1,4,2,2,2,高层,23,0,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,FALSE,TRUE,FALSE
106821,131.1,16,1,3,3,2,2,中层,11,1,1,1.6,400,0.2,2.8,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
64438,198.6,17,1,3,5,2,2,中层,16,1,1,3.6,50,0.35,1.5,黄浦,82037.84787,TRUE,FALSE,TRUE,FALSE
80374,107,16,1,3,2,2,1,低层,24,1,1,2.8,150,0.48,1.5,黄浦,78676.48932,TRUE,FALSE,TRUE,TRUE
118116,207,2,1,4,4,2,3,高层,20,1,1,3.3,527,0.42,3.5,黄浦,124562.9333,TRUE,FALSE,TRUE,TRUE
87143,83.8,23,1,3,3,1,1,中层,6,0,1,1.5,120,0.35,1.2,黄浦,96753.4734,TRUE,TRUE,FALSE,TRUE
85855,142.1,19,1,3,3,2,2,低层,19,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,FALSE,TRUE,TRUE
79208,111.1,14,1,4,2,2,2,中层,23,1,1,2.5,73,0.35,0.6,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
133333,267,4,1,3,4,2,4,低层,25,0,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,TRUE,TRUE,FALSE
217808,730,7,1,4,7,3,8,高层,28,1,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,FALSE,FALSE,FALSE
117517,90.2,7,1,4,1,2,1,中层,27,0,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,TRUE,TRUE
120325,307.5,7,1,4,4,2,4,高层,21,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,FALSE,FALSE,FALSE
145740,446,6,1,4,5,3,5,高层,22,1,1,3.2,300,0.35,4.5,黄浦,124562.9333,TRUE,FALSE,TRUE,FALSE
111702,188,5,1,4,3,2,3,中层,25,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,TRUE,FALSE
75000,84,15,1,3,2,1,1,高层,28,0,1,2.6,100,0.32,1,黄浦,96753.4734,TRUE,TRUE,FALSE,TRUE
88164,213.2,11,1,3,4,3,3,低层,6,1,1,3.3,380,0.4,3.5,黄浦,118474.7967,FALSE,TRUE,FALSE,FALSE
83031,96.4,16,1,3,2,2,1,中层,27,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,TRUE,TRUE,FALSE
106383,103.4,12,1,3,2,2,2,中层,34,1,1,2.3,200,0.3,2.5,黄浦,96753.4734,FALSE,TRUE,FALSE,TRUE
67327,101,16,1,4,2,2,1,低层,28,1,1,4.2,100,0.3,1.3,黄浦,78676.48932,TRUE,TRUE,TRUE,FALSE
100962,104,13,1,3,2,2,1,中层,32,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
80000,140,12,1,3,3,2,2,低层,32,1,1,3.7,300,0.5,1.5,黄浦,99988.08333,TRUE,FALSE,TRUE,TRUE
85641,78,19,1,3,2,2,1,高层,33,1,1,4.3,230,0.4,2.45,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
78344,89.4,19,1,3,2,2,1,中层,18,1,1,4.5,142,0.38,1.48,黄浦,82037.84787,TRUE,TRUE,TRUE,FALSE
95463,89,15,1,3,2,2,1,中层,26,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
65220,102.7,24,1,2,3,2,1,高层,24,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,TRUE,TRUE,TRUE,TRUE
80683,105.4,13,1,3,2,2,1,高层,11,1,1,1.6,80,0.28,1.2,黄浦,82608.4712,TRUE,FALSE,FALSE,FALSE
129278,263,1,1,4,5,2,4,高层,28,1,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,FALSE,FALSE,TRUE
82829,112.3,13,1,3,2,2,1,低层,30,1,1,3.1,500,0.35,1.25,黄浦,78676.48932,FALSE,TRUE,FALSE,FALSE
84906,159,16,1,4,3,2,2,中层,32,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,TRUE,FALSE,TRUE,TRUE
78616,159,16,1,4,3,2,2,低层,30,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
78534,191,20,1,2,4,2,2,低层,12,1,1,2.8,120,0.35,1.8,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
114183,166.4,7,1,4,2,2,2,低层,28,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,FALSE,TRUE
77703,148,12,1,3,3,2,2,低层,30,1,1,3.8,1200,0.4,3.5,黄浦,82608.4712,TRUE,FALSE,TRUE,TRUE
83022,96.4,14,1,3,2,2,1,中层,34,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,FALSE,TRUE,FALSE
78817,88.6,14,1,3,2,2,1,高层,30,1,1,1.1,100,0.32,5,黄浦,79929.83436,TRUE,FALSE,TRUE,TRUE
78512,121,16,1,3,2,2,2,中层,25,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,TRUE,FALSE,TRUE,TRUE
85976,160.5,11,1,3,3,2,2,高层,26,1,1,3,400,0.45,1.3,黄浦,78676.48932,TRUE,FALSE,FALSE,FALSE
114697,347,4,0,4,3,3,4,高层,28,0,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,TRUE,TRUE,FALSE
74617,75.1,28,1,3,2,2,1,高层,26,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,TRUE,TRUE,TRUE,FALSE
80734,109,17,1,4,2,2,1,高层,27,1,1,3.8,1200,0.4,3.5,黄浦,82608.4712,TRUE,FALSE,TRUE,TRUE
133406,73.5,8,0,4,1,2,1,高层,25,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,FALSE,FALSE
121556,246.8,7,1,4,3,2,3,低层,16,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,FALSE,FALSE,FALSE
77626,96.4,13,1,3,2,2,1,中层,30,0,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,FALSE,FALSE,FALSE
92761,312.6,5,1,4,4,3,4,低层,32,1,1,2.5,200,0.35,1.8,黄浦,96753.4734,TRUE,TRUE,FALSE,FALSE
90719,153,14,1,3,3,2,2,低层,33,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
74573,96.6,16,1,3,2,2,1,高层,13,1,1,3.6,50,0.35,1.5,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
92958,177.5,16,1,3,3,2,2,低层,32,1,1,1.1,100,0.32,5,黄浦,79929.83436,TRUE,FALSE,TRUE,TRUE
83333,294,13,1,4,4,2,3,高层,31,0,1,4.3,300,0.35,3.5,黄浦,124562.9333,TRUE,FALSE,TRUE,TRUE
80582,89.4,19,1,3,2,2,1,中层,18,1,1,4.5,142,0.38,1.48,黄浦,82037.84787,FALSE,TRUE,TRUE,TRUE
72644,96.4,17,1,3,2,2,1,高层,34,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,FALSE,TRUE,TRUE
86216,98.6,15,1,1,2,2,1,中层,29,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,FALSE,FALSE,FALSE,FALSE
64438,198.6,17,1,3,5,2,2,中层,16,1,1,3.6,50,0.35,1.5,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
87112,83.8,20,1,2,2,2,1,中层,6,1,1,1.5,120,0.35,1.2,黄浦,96753.4734,TRUE,TRUE,FALSE,TRUE
75000,112,13,1,3,2,2,2,低层,9,1,1,2.4,350,0.41,2.3,黄浦,79929.83436,TRUE,TRUE,FALSE,FALSE
78120,89.4,19,1,3,2,2,1,中层,21,1,1,4.5,142,0.38,1.48,黄浦,82037.84787,TRUE,TRUE,TRUE,FALSE
67045,88,19,1,3,3,2,1,中层,18,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,TRUE,TRUE,FALSE,FALSE
111111,90,7,0,4,1,2,1,高层,28,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,FALSE,FALSE
80412,97,15,1,3,2,2,2,高层,28,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,TRUE,FALSE,FALSE
68507,102.2,17,1,3,2,2,1,中层,30,1,1,4.2,50,0.4,1.5,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
125608,246.8,7,1,4,4,2,3,高层,16,0,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,FALSE,FALSE
89249,96.4,15,1,3,2,2,1,中层,34,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,TRUE,TRUE,TRUE
154185,454,12,1,4,5,3,4,高层,25,1,1,3.2,300,0.35,4.5,黄浦,124562.9333,FALSE,FALSE,TRUE,TRUE
81389,129,13,1,3,3,2,2,低层,30,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,FALSE,TRUE,TRUE
120325,307.5,7,1,4,4,2,4,高层,21,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,FALSE,FALSE
85976,160.5,11,1,3,3,2,2,高层,26,1,1,3,400,0.45,1.3,黄浦,78676.48932,TRUE,TRUE,TRUE,FALSE
81250,80,14,1,3,1,2,1,高层,33,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,TRUE,FALSE,FALSE,FALSE
127137,283.1,3,1,3,5,2,3,高层,18,1,1,2.4,130,0.35,8.2,黄浦,83578.62088,TRUE,TRUE,TRUE,TRUE
99932,148.1,13,1,2,3,2,2,高层,37,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
80247,162,15,1,4,3,2,2,中层,29,0,1,4.5,300,0.4,2,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
64278,116.7,18,1,2,3,2,1,中层,25,0,1,2.2,96,0.25,2.5,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
86207,98.6,14,1,3,2,2,1,中层,20,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,TRUE,TRUE,FALSE
117073,246,10,1,4,4,2,2,中层,28,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,FALSE,FALSE,FALSE
83088,98.7,13,1,3,2,2,1,高层,28,1,1,1.1,200,0.41,1.5,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
88722,133,14,1,3,3,2,2,中层,39,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,FALSE,TRUE,FALSE
70291,213.4,8,1,3,3,2,2,中层,29,1,1,4.1,200,0.35,7.5,黄浦,82037.84787,TRUE,FALSE,TRUE,TRUE
106642,131.3,16,1,3,3,2,2,中层,11,1,1,1.6,400,0.2,2.8,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
92761,312.6,5,1,4,4,3,4,低层,32,1,1,2.5,200,0.35,1.8,黄浦,96753.4734,TRUE,TRUE,FALSE,TRUE
128035,90.6,9,1,3,1,2,1,中层,23,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,FALSE,TRUE,FALSE
70106,116.7,17,1,3,3,2,1,中层,24,1,1,2.2,96,0.25,2.5,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
123539,178,3,1,4,3,2,2,高层,19,1,1,3.3,527,0.42,3.5,黄浦,124562.9333,TRUE,TRUE,FALSE,TRUE
81159,80.1,13,1,3,2,2,2,高层,36,1,1,3.8,600,0.35,1.7,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
85098,96.4,16,1,3,2,2,1,中层,25,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,TRUE,TRUE,TRUE
97040,111.8,13,1,3,2,2,1,高层,33,1,1,2.3,200,0.3,2.5,黄浦,96753.4734,TRUE,TRUE,TRUE,FALSE
91589,107,16,1,3,2,2,1,低层,30,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,FALSE,FALSE,TRUE,FALSE
71429,119,16,1,3,2,2,2,低层,30,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,TRUE,FALSE,TRUE,FALSE
100946,317,7,1,4,4,2,3,中层,25,0,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,TRUE,TRUE
113919,144.8,3,1,3,2,2,2,中层,32,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,FALSE,FALSE,TRUE
88182,105.4,16,1,3,2,2,1,高层,11,0,1,1.6,80,0.28,1.2,黄浦,82608.4712,TRUE,TRUE,TRUE,FALSE
148936,235,4,1,3,4,2,3,高层,22,0,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,TRUE,FALSE,FALSE
91589,107,16,1,3,2,2,1,低层,30,1,1,4.3,750,0.36,3.3,黄浦,82037.84787,TRUE,TRUE,TRUE,FALSE
123588,347.9,3,1,4,4,2,4,高层,25,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,FALSE,TRUE,FALSE
86207,98.6,15,1,3,2,2,1,中层,25,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
86131,90.6,18,1,3,2,2,1,高层,31,1,1,4.4,200,0.36,1.5,黄浦,82037.84787,TRUE,TRUE,FALSE,FALSE
114007,307,4,1,4,4,2,4,高层,28,0,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,TRUE,TRUE,FALSE
63379,89.6,24,1,3,3,0,1,中层,7,0,1,1.9,120,0.35,0.3,黄浦,79929.83436,TRUE,TRUE,FALSE,TRUE
83004,126.5,14,1,3,3,2,1,高层,28,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,FALSE,TRUE,TRUE
97345,113,16,1,3,2,2,2,低层,16,0,1,3.8,200,0.35,1.2,黄浦,96753.4734,TRUE,TRUE,TRUE,TRUE
66301,147.8,17,1,3,3,2,2,中层,24,1,1,2.5,600,0.35,1.8,黄浦,79929.83436,TRUE,TRUE,TRUE,FALSE
117073,246,10,1,4,4,2,2,中层,28,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,FALSE,FALSE,FALSE
94565,83.5,14,1,3,1,2,1,低层,31,1,1,4.3,360,0.35,1.8,黄浦,78676.48932,TRUE,TRUE,TRUE,FALSE
90719,153,14,1,3,3,2,2,低层,33,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,FALSE,FALSE,TRUE
129630,108,7,1,4,2,2,2,中层,27,0,1,3.1,400,0.4,7.7,黄浦,118474.7967,TRUE,TRUE,FALSE,FALSE
71429,112,17,1,3,2,2,2,低层,9,1,1,2.4,350,0.41,2.3,黄浦,79929.83436,TRUE,FALSE,TRUE,FALSE
65428,143.7,17,1,3,3,2,2,中层,30,1,1,3.6,100,0.35,1.5,黄浦,82037.84787,FALSE,TRUE,TRUE,TRUE
71723,80.2,16,1,3,2,1,1,高层,33,1,1,3.8,600,0.35,1.7,黄浦,75766.69159,TRUE,TRUE,TRUE,FALSE
68516,121.1,15,1,3,3,2,1,中层,28,1,1,2.5,100,0.3,0.85,黄浦,78676.48932,TRUE,TRUE,FALSE,FALSE
83031,96.4,17,1,3,2,2,1,中层,34,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,TRUE,TRUE,FALSE
72271,135.6,17,1,3,3,2,2,中层,18,1,1,3.6,50,0.35,1.5,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
73876,142.1,15,1,3,3,2,2,高层,26,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,TRUE,TRUE,FALSE,TRUE
68507,102.2,17,1,3,2,2,1,中层,30,1,1,4.2,50,0.4,1.5,黄浦,75766.69159,TRUE,FALSE,FALSE,FALSE
79061,99.7,14,1,3,2,2,1,高层,30,1,1,1.1,100,0.32,5,黄浦,79929.83436,FALSE,FALSE,TRUE,FALSE
111702,188,5,1,4,3,2,3,中层,25,1,1,3.1,400,0.4,7.7,黄浦,118474.7967,FALSE,TRUE,TRUE,FALSE
88000,120,15,1,4,2,2,1,中层,15,1,1,2.3,200,0.3,2.5,黄浦,96753.4734,TRUE,TRUE,FALSE,FALSE
75410,122,17,1,3,2,2,2,低层,6,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,TRUE,TRUE,TRUE,FALSE
92761,312.6,5,1,4,4,3,4,低层,32,1,1,2.5,200,0.35,1.8,黄浦,96753.4734,TRUE,TRUE,FALSE,TRUE
76752,85.3,19,1,3,2,2,1,中层,17,1,1,4.2,200,0.35,1.2,黄浦,96753.4734,TRUE,TRUE,TRUE,TRUE
77703,148,12,1,3,3,2,2,低层,30,1,1,3.8,1200,0.4,3.5,黄浦,82608.4712,FALSE,FALSE,FALSE,FALSE
129688,64,13,1,3,1,2,1,中层,28,0,1,2.3,200,0.3,2.5,黄浦,96753.4734,TRUE,TRUE,FALSE,FALSE
113514,185,4,1,3,4,2,2,低层,24,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,TRUE,TRUE,TRUE
109858,141,4,1,4,2,2,2,中层,35,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,FALSE,FALSE,FALSE
72131,122,17,1,3,2,2,2,高层,31,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,TRUE,FALSE,TRUE,TRUE
60839,102.7,23,1,3,2,2,1,中层,15,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,TRUE,TRUE,FALSE,FALSE
124422,140.7,3,0,3,2,2,2,中层,32,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,TRUE,TRUE,TRUE,TRUE
89286,112,13,1,3,2,2,2,中层,11,1,1,2.5,73,0.35,0.6,黄浦,79929.83436,TRUE,FALSE,TRUE,FALSE
67601,100.6,17,1,3,2,2,1,高层,24,1,1,3.7,20,0.27,1.2,黄浦,79929.83436,TRUE,FALSE,FALSE,FALSE
80503,152.8,15,1,3,3,2,2,中层,31,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,FALSE,TRUE,TRUE,FALSE
88778,112.6,17,1,3,2,2,1,低层,28,1,1,3.6,100,0.27,1.3,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
78101,115,16,1,3,2,2,1,高层,28,1,1,3.6,360,0.4,2,黄浦,83578.62088,TRUE,FALSE,FALSE,TRUE
67132,44.4,31,1,3,2,0,1,低层,6,0,1,3.3,200,0.32,1.35,黄浦,79929.83436,TRUE,TRUE,TRUE,TRUE
79710,138,18,1,2,3,2,2,中层,12,0,1,3.8,60,0.38,1.8,黄浦,82037.84787,FALSE,FALSE,FALSE,TRUE
75964,125.1,20,1,2,2,2,1,中层,16,1,1,2.8,120,0.35,1.8,黄浦,79929.83436,TRUE,TRUE,FALSE,FALSE
81602,132.4,14,1,3,3,2,2,高层,30,1,1,4.3,360,0.35,1.8,黄浦,78676.48932,TRUE,TRUE,FALSE,FALSE
62327,144.4,19,1,3,3,2,2,中层,25,1,1,1.9,35,0.35,1.5,黄浦,82608.4712,TRUE,TRUE,TRUE,FALSE
90789,152,13,1,2,3,2,2,低层,37,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,FALSE,TRUE,FALSE
80412,97,15,1,3,2,2,2,高层,28,1,1,3.5,140,0.35,1.4,黄浦,82608.4712,TRUE,FALSE,TRUE,TRUE
85099,59.9,24,1,1,1,1,1,中层,26,1,1,1.2,100,0.3,0.65,黄浦,78676.48932,TRUE,FALSE,TRUE,TRUE
95227,88,14,1,3,2,2,1,中层,26,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,FALSE,TRUE,FALSE
74380,121,15,1,3,2,2,2,低层,32,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,TRUE,TRUE,TRUE,TRUE
75966,138.2,13,1,3,3,2,2,低层,26,1,1,3.8,60,0.38,1.8,黄浦,82037.84787,TRUE,TRUE,TRUE,FALSE
129213,178,3,1,3,3,2,2,高层,18,1,1,3.3,527,0.42,3.5,黄浦,124562.9333,TRUE,FALSE,TRUE,TRUE
95405,193.9,9,1,4,3,2,2,高层,30,1,1,3.5,250,0.35,2.5,黄浦,83578.62088,TRUE,TRUE,FALSE,FALSE
106642,131.3,16,1,3,3,2,2,低层,11,1,1,1.6,400,0.2,2.8,黄浦,82037.84787,TRUE,TRUE,TRUE,TRUE
70400,125,17,1,2,2,2,2,中层,16,1,1,2.8,120,0.35,1.8,黄浦,79929.83436,TRUE,FALSE,FALSE,FALSE
80802,98.8,13,1,2,2,2,1,中层,30,1,1,1.1,200,0.41,1.5,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
123588,347.9,3,1,4,4,2,4,高层,25,1,1,3.2,1100,0.35,8.8,黄浦,82608.4712,FALSE,FALSE,TRUE,FALSE
84699,183,13,1,4,3,2,2,中层,17,0,1,4.3,300,0.35,3.5,黄浦,124562.9333,TRUE,FALSE,TRUE,TRUE
73638,129,15,1,3,3,2,2,低层,13,1,1,2.9,436,0.52,2.2,黄浦,82037.84787,FALSE,FALSE,FALSE,FALSE
124648,92.3,14,1,3,2,2,1,高层,33,1,1,2.3,200,0.3,2.5,黄浦,96753.4734,TRUE,TRUE,TRUE,FALSE
82523,98.8,14,1,3,2,2,1,中层,33,1,1,1.1,200,0.41,1.5,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
93652,149.5,13,1,4,3,2,2,中层,39,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,FALSE,FALSE,FALSE,FALSE
65220,102.7,24,1,2,3,2,1,高层,24,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,TRUE,TRUE,FALSE,FALSE
73361,122,17,1,3,2,2,2,低层,31,1,1,4.4,200,0.35,1.85,黄浦,83578.62088,TRUE,TRUE,TRUE,TRUE
217808,730,7,1,4,7,3,8,高层,28,1,1,3.1,322,0.35,6.3,黄浦,118474.7967,FALSE,TRUE,FALSE,FALSE
90301,175,7,1,3,3,2,2,中层,19,1,1,3.2,211,0.4,3.1,黄浦,82608.4712,TRUE,TRUE,TRUE,FALSE
99276,111.8,10,1,3,2,2,1,中层,34,1,1,2.3,200,0.3,2.5,黄浦,96753.4734,TRUE,FALSE,TRUE,TRUE
78614,75.1,23,1,3,2,2,1,高层,26,1,1,2.5,50,0.26,0.85,黄浦,78676.48932,FALSE,TRUE,FALSE,TRUE
84583,120,13,1,3,2,2,2,中层,34,1,1,3.8,1200,0.4,3.5,黄浦,82608.4712,FALSE,TRUE,TRUE,FALSE
86597,103.9,10,1,3,2,2,1,中层,33,1,1,3,400,0.45,1.3,黄浦,78676.48932,TRUE,FALSE,FALSE,FALSE
109677,155,10,1,4,3,2,2,高层,26,0,1,3.3,380,0.4,3.5,黄浦,118474.7967,FALSE,TRUE,FALSE,TRUE
85641,78,19,1,3,2,2,1,高层,33,1,1,4.3,230,0.4,2.45,黄浦,82037.84787,TRUE,TRUE,TRUE,FALSE
84473,124.3,13,1,2,2,2,2,低层,25,1,1,3.1,500,0.35,1.25,黄浦,78676.48932,TRUE,TRUE,FALSE,FALSE
81457,151,15,1,3,3,2,2,低层,28,1,1,3.8,60,0.38,1.8,黄浦,82037.84787,FALSE,TRUE,TRUE,TRUE
82631,118.6,11,1,3,2,2,1,高层,26,1,1,3.8,1200,0.4,3.5,黄浦,82608.4712,TRUE,FALSE,TRUE,TRUE
69092,100.6,17,1,3,2,2,1,高层,24,1,1,3.7,20,0.27,1.2,黄浦,79929.83436,TRUE,TRUE,FALSE,FALSE
86538,104,7,1,4,2,2,1,中层,18,0,1,4.5,300,0.4,2,黄浦,75766.69159,TRUE,TRUE,FALSE,FALSE
88917,78.5,29,1,3,2,2,1,中层,6,0,1,1.7,10,0.3,0.4,黄浦,78676.48932,TRUE,TRUE,TRUE,FALSE
90486,154.7,14,1,4,3,2,2,高层,39,1,1,3.8,400,0.4,2.5,黄浦,79929.83436,TRUE,FALSE,FALSE,FALSE
