"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"12号线爱国路地铁口，南北通一楼带花园，诚意出售，送车位","https://shanghai.anjuke.com/prop/view/A1614596921?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=23&kwtype=filter&now_time=1552830653",61793,91.9,14,"南北","精装修","普通住宅",2,2,1,"低层",12,"有","商品房","建设新苑",NA,76,0.35,1.5,"杨浦","杨浦大桥","爱国路301弄",TRUE,FALSE,TRUE,"1.此房满五年唯壹，没有个税，您看到的是挂牌价，价格还能谈！2.房型正气，南北通透板式房，主卧朝南，次卧朝北，厅南北通透3.一梯两户，得房高，公摊少，得房可达83.5%4.产权清晰，无戶口，无抵押，到价就签！款清交付！","特色
                                            【小区户型】主要由92-95平米南北两房到112平米的两南一北三房组成，共17个楼号。高层8/11/14层三种。
                                                                【小区设施】小区中心花园，绿化率35%，生活健身设施均有。
                                                                【房屋品质】上海杨浦建设(集团)有限公司2004年建设，2005年竣工交付，国企品质，质量信得过。
                    
                                            【生活配套】杨浦区中心医院1公里，菜场300米，本身位于长阳路商圈。
                    
                                            【轨道交通】出门就是地铁12号线爱国路站，近地铁，公交25路定海路站100米，交通便利。
                    
                    
                    
                    
                "
"看房有钥匙带车位，花园式洋房，出门公园，产权清晰，学 区房","https://shanghai.anjuke.com/prop/view/A1611167932?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=24&kwtype=filter&now_time=1552830653",60588,85,19,"南","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","新江湾城时代花园",1.2,NA,0.5,0.62,"杨浦","新江湾城","殷行路850弄",FALSE,TRUE,TRUE,"1、户型佳：经典房型，2/2/1，客厅宽敞明亮，卧室温馨有爱，卫浴全明，南北通透，户型正气！2，房屋概况：房子业主自住装修，业主很爱惜房子，保持得非常干净。2、采光佳：窗外无遮挡建筑物，充分享受阳光，居住的好选择。3、高出一般房源的得房率，让你享受更多的实用面积。3：产权介绍：产权3个人，产权清晰，满五年售后公房，签约随时；4：对口复旦科技园小学，学校名额未用过。","特色
                                            【小区户型】主力户型83平方到88平方的2房，96平方3房，总高6楼无电梯，一梯2户，得房率达到90%以上。
                                                                【小区设施】小区有3到4个绿化带，绿化率达到35%以上，配有儿童娱乐设施和锻炼器材设备，小区自带便利超市。
                                        
                                            【生活配套】南门30米工商银行,靠西面20米联华超市。西北面50米新江湾湿地公园。
                    
                    
                    
                    
                    
                "
"两房朝南，对面就是欧尚，地铁12号线全明房型，诚意出售。","https://shanghai.anjuke.com/prop/view/A1615694922?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=25&kwtype=filter&now_time=1552830653",50984,84.3,21,"南","精装修","普通住宅",2,1,1,"低层",7,"无","商品房","阳阳公寓",1.8,150,0.35,0.5,"杨浦","杨浦大桥","长阳路1865弄",TRUE,FALSE,FALSE,"小区介绍】：本小区交通方便，内环线以内，【房屋介绍】：2房1厅1卫设计，装修保养好，户型很正气【装修情况】：精装修，一直自住，保养的很好，现因置换房子急于出售。【市场分析】：现在是二手房交易市场平稳期，房东普遍接受长时间的置换周期，现在是您买入，规避的好时机。","特色
                                            【小区户型】小区由12栋多层和1栋电梯高层组成，主力户型：70-95平的两房和三房，楼栋间距约25米。
                                                                【小区设施】小区中心有一个约500平的花园，西北侧有休闲健身设施。
                                        
                    
                    
                    
                    
                    
                "
"双南双天井，送30平花园，全明全亮，近8号线市光路，世界广场","https://shanghai.anjuke.com/prop/view/A1614695784?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=26&kwtype=filter&now_time=1552830653",51852,54,29,"南","豪华装修","普通住宅",2,1,1,"低层",6,"有","商品房","国和二村",NA,80,0.4,0.55,"杨浦","中原","国和二村1-204号",TRUE,FALSE,TRUE,"1、产证面积：62㎡使用面积83㎡。房型正气，厨卫全明。2、户型介绍：2房1厅1卫，2房朝南，送30平花园3、产权信息：满五，产权人1个人，户’口‘好迁，无贷款。4、内饰装修：2年前刚花了10万装修。可直接拎包入住5、看房时间：一般都方便，提前和我约一下时间。","特色
                                            【小区户型】小区多数是一体四户，主力户型是一房一厅及两房一厅,。少量一体两户，主力户型是双南两房。
                                                            
                                            【生活配套】小区东门口右转10米就是菜市场，20米是工商银行，南门出来400米是欧尚超市.东面400米是市东医院
                    
                                            【轨道交通】小区出门向北50米地铁8号线市光站3号口,东门出来20米有公交站台538路,842路,870路.
                    
                    
                    
                                            【其他描述】小区物业是卫百辛物业和上海吉兴物业管理有限公司,费用0.56元/月/平.
                    
                "
"急售双对口打一 新小区 豪装两房，南北通和平公园旁，近地铁","https://shanghai.anjuke.com/prop/view/A1611251508?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=27&kwtype=filter&now_time=1552830653",86869,99,16,"南北","豪华装修","普通住宅",2,2,2,"中层",18,"不满二年","否","同济绿园",NA,160,0.4,1.2,"杨浦","鞍山","控江路1888弄",TRUE,FALSE,TRUE,"1：此房为2房2厅2卫，主卧朝南，次卧朝北，厅朝南，全明设计，房型正气，品质物业，小区环境好、绿树成荫。2：房子精装修的，房东爱干净，经常保养，看起来像新的一样。","特色
                                            【小区户型】小区主要以100平两房两厅和130平三房三房两厅，经典户型65平1房子厅和150平的复式
                                                            
                                            【生活配套】距鞍山路菜场20，新华医院60米，紫荆广场50米，和平公园100米，旭辉广场30
                    
                                            【轨道交通】距地铁8号线鞍山新村站30米，门口有14路，106路，等多条公交线路
                    
                    
                    
                    
                "
"值得关注，诚挚奉上，真实报价，看中可谈，看房随时，有更多房源","https://shanghai.anjuke.com/prop/view/A1615722622?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=9&position=28&kwtype=filter&now_time=1552830653",54095,66.6,5,"南","精装修","普通住宅",2,1,1,"低层",16,"有","商品房","中环和乐苑",NA,200,NA,1.6,"杨浦","杨浦大桥","顺平路60弄",TRUE,FALSE,TRUE,"1.建筑面积：66.55平方2.户型介绍：两房朝南，客厅朝北，厨卫朝北，正宗板式房型3.房屋楼层：总高16层的1层4.装修情况：自住精装修5.业主报价：360万，置换出售，很有诚意","特色
                                                            
                                            【生活配套】小区马路对面是阳普菜场，元华超市，里面商品其全，每天会有大批量的生鲜果蔬当天运至这边，购物放心。
                    
                                            【轨道交通】小区距12号线爱国路站步行400米不到，12号线共32站，从浦东直到闵行体育公园，跨区域度大。
                    
                    
                    
                    
                "
"精装修双南，送双天井，对口同济小学，小区后排，一梯两户","https://shanghai.anjuke.com/prop/view/A1597877939?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=29&kwtype=filter&now_time=1552830653",90698,43,30,"南","精装修","普通住宅",2,1,1,"低层",6,"无","商品房","同济新村",NA,100,0.4,0.2,"杨浦","鞍山","同济新村25-719号",TRUE,TRUE,FALSE,"房源特色满五年地铁核心卖点售后公房，无税，精致装修，拎包即可入住，一楼带25平花园","特色
                                            【小区户型】小区主推小户型，29、34平米一室户，38平米两室户，房型都朝南带阳台，采光好。
                                                            
                    
                    
                                            【附近学校】小区内部自带幼儿园、小学，对口同济小学，该小学为区域重点。师资力量不错的。
                    
                    
                    
                "
"友谊新村 近杨浦公园两房送天井  看房都方便 业主诚心出售","https://shanghai.anjuke.com/prop/view/A1615662794?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=9&position=30&kwtype=filter&now_time=1552830653",54260,47.2,29,"南","简单装修","普通住宅",2,0,1,"低层",6,"有","商品房","友谊新村",1.2,100,0.3,0.1,"杨浦","控江路","辽源东路",TRUE,FALSE,FALSE,"【税费】：产权满五年唯一，过户成本低，业主限购急售.【房龄】：1990年竣工【房型】：得房..率高，房型设计布局合理，户型方正，1卧室朝南，1朝北，厅朝东，厨卫全明。【装修】：精装修基本可以拎包入住【位置】：此房在中间位置，不靠马路，安逸宁静，非常适合居家生活,希望有缘的您能够入住！","特色
                                            【小区户型】小区主打小户型，以1房30平朝南、55平2房双南或南北通的户型为主，楼间距有70米，采光充足。
                                                            
                    
                                            【轨道交通】小区距地铁8号线黄兴路站410米，12号线隆昌路站640米，双轨交通，9站路可到市中心人民广场。
                    
                    
                    
                    
                "
"双南双天井 天井已搭成阳光房 采光充足 户型方正 使用面积多","https://shanghai.anjuke.com/prop/view/A1613010388?from=filter&spread=filtersearch&invalid=1&region_ids=9&position=31&kwtype=filter&now_time=1552830653",50909,55,23,"东","精装修","普通住宅",2,0,1,"低层",6,"无","商品房","浦罡小区",1.5,NA,0.15,0.5,"杨浦","杨浦大桥","长阳路1839弄,长阳路1841弄",FALSE,FALSE,FALSE,"房源简介：1.房型介绍：双南两房，天井现在已经撘成阳光房乐，厨卫全明有窗！2.装修情况：房子是房东自主的，装修还是很不错，对装修要求不大可以拎包入住！3.税费问题：房子满五年了！","特色
                                            【小区户型】小区全部为多层楼房组成，主力户型：31平-65平的一房和两房，楼间距约为15米。
                                                                【小区设施】小区东北侧有休闲健身设施，花园面积约200平。
                                        
                    
                    
                    
                    
                    
                "
"11年次新房！电梯复式房！600米8号线！！看房致电","https://shanghai.anjuke.com/prop/view/A1616687302?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=9&position=32&kwtype=filter&now_time=1552830653",41717,82.7,8,"南北","豪华装修","普通住宅",3,2,2,"高层",18,"有","商品房","世界路91弄小区",1.2,NA,0.35,1.4,"杨浦","中原","世界路91弄",TRUE,TRUE,TRUE,"更多房源请点击我的头像！！！本人专做性价比高的品质小区、产权洋房、景观房。本人朋友圈每天发布房源！【户型】两房朝南，一房朝北，厅南北直通，南北通全明户型【装修】房东2年前给女儿的婚房豪华装修，精心设计装修格局非常合理实用。【卖点】小高层电梯复式，百分之两佰，買一层送一层。小区看花园位置，不靠马路，不临街。【税费】年，无1%的个税，总体税费较低。【产权】产权2人，清晰无纠纷，无抵押，无贷款，可以放心购买。【看房】联系小屠：I76-2I4S-qI52","特色
                                                            
                                            【生活配套】小区步行500米到8号线嫩江路地铁站，520米到欧尚大卖场，往南步行400米到长海医院，配套齐全。
                    
                    
                                            【附近学校】小区对口杨浦世界小学，教学质量还可以。
                    
                    
                    
                "
"鞍山新村地铁口8号  电梯2房 低于市场价30万急售！","https://shanghai.anjuke.com/prop/view/A1611578347?from=filter&spread=filtersearch&invalid=1&region_ids=9&position=33&kwtype=filter&now_time=1552830653",47333,75,23,"南","精装修","普通住宅",2,1,1,NA,3,"有","商品房","建信大楼",2.6,10,0.4,1.78,"杨浦","江浦路","打虎山路15弄",TRUE,FALSE,TRUE,"【税费】：产权满五年唯一，过户成本低，业主限购急售.【房龄】：1995年竣工【房型】：得房..率高，房型设计布局合理，户型方正，全南2房，厅朝东，厨卫全明。【装修】：精装修基本可以拎包入住【位置】：此房在中间位置，不靠马路，安逸宁静，非常适合居家生活,希望有缘的您能够入住！","特色
                                            【小区户型】小区是小高层的电梯房；总高是22楼的；采光是全天不档的；户型是朝南的
                                                            
                                            【生活配套】近新华医院340米；假日百货345米；340米紫荆广场的是非常近的
                    
                    
                    
                    
                    
                "
"欧尚对面，南北全明户型，采光好，精装修两房东边套","https://shanghai.anjuke.com/prop/view/A1604651257?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=9&position=34&kwtype=filter&now_time=1552830653",57576,49.5,26,"南","精装修","普通住宅",2,0,1,"中层",6,"无","商品房","幸福公寓",1.3,150,0.2,5,"杨浦","杨浦大桥","双阳路160弄",TRUE,FALSE,FALSE,"1:楼层户数：总高6楼，中间楼层，一梯四户公摊少2:户型结构：精装修，全明户型，价格低，小区位置中间3:产权税费：房子满五年唯一，无税费，产权人一个，户口随时迁走","特色
                                            【小区户型】小区位于长阳路临青路，全部多层6楼的，主要面积在35，40，50，57的户型。
                                                            
                    
                                            【轨道交通】小区出门向西约250米就是12号线宁国路站   。
                    
                    
                    
                    
                "
